SVCCD,Description,CPT,Gross.Charge,As.of.Date,DISCOUNTED.CASH.PRICE.INPATIENT,DISCOUNTED.CASH.PRICE.OUTPATIENT,DE.IDENTIFIED.MIN,DE.IDENTIFIED.MAX,BC.BS.TN.Preferred,BC.BS.TN.Select,BC.BS.TN.CHS.Employees,CIGNA,Aetna,Humana,Centene.Ambetter.HIX,Multiplan,UHC.Comm.Plan.Americhoice.MCD,Amerigroup.MCD,BC.BS...BlueCare.MCD,Humana.Gold.Choice.MCR,United.Healthcare...Secure.MCR,BCBS.MCR,HealthSpring.CIGNA.MCR,Amerigroup.MCR,Aetna.MCR,Wellcare.MCR
1216932,AMPICILLIN 500MG CAP,NA,6.13,2/6/2022,1.406835,1.406835,0.39232,2.34779,1.17083,0.80916,1.34247,1.27504,1.42216,0.80916,1.12179,2.34779,0.50879,0.51492,0.39232,0.6743,0.68043,0.69882,0.7969,0.71108,0.74173,0.69269
2894002,HEMOGLOBIN,85018,66.61,2/6/2022,15.286995,15.286995,4.26304,25.51163,12.72251,8.79252,14.58759,13.85488,15.45352,8.79252,12.18963,25.51163,5.52863,5.59524,4.26304,7.3271,7.39371,7.59354,8.6593,7.72676,8.05981,7.52693
1523163,ADM IV INF CASI IMDV,M0243,1014.28,2/6/2022,232.77726,232.77726,64.91392,388.46924,193.72748,133.88496,222.12732,210.97024,235.31296,133.88496,185.61324,388.46924,84.18524,85.19952,64.91392,111.5708,112.58508,115.62792,131.8564,117.65648,122.72788,114.61364
2892324,TUMR AG CA15-3 27-29,86300,348.48,2/6/2022,79.97616,79.97616,22.30272,133.46784,66.55968,45.99936,76.31712,72.48384,80.84736,45.99936,63.77184,133.46784,28.92384,29.27232,22.30272,38.3328,38.68128,39.72672,45.3024,40.42368,42.16608,39.37824
2893950,ALLERGEN IGE QUANT,86003,52.14,2/6/2022,11.96613,11.96613,3.33696,19.96962,9.95874,6.88248,11.41866,10.84512,12.09648,6.88248,9.54162,19.96962,4.32762,4.37976,3.33696,5.7354,5.78754,5.94396,6.7782,6.04824,6.30894,5.89182
1631503,CT-PELVIS WWO,72194,4028.18,2/6/2022,924.46731,924.46731,257.80352,1542.79294,769.38238,531.71976,882.17142,837.86144,934.53776,531.71976,737.15694,1542.79294,334.33894,338.36712,257.80352,443.0998,447.12798,459.21252,523.6634,467.26888,487.40978,455.18434
1211199,DEXTROSE 50% 50ML,NA,74.62,2/6/2022,17.12529,17.12529,4.77568,28.57946,14.25242,9.84984,16.34178,15.52096,17.31184,9.84984,13.65546,28.57946,6.19346,6.26808,4.77568,8.2082,8.28282,8.50668,9.7006,8.65592,9.02902,8.43206
1913227,CRIT CARE EA 30 MIN,99292,3943.52,2/6/2022,905.03784,905.03784,252.38528,1510.36816,753.21232,520.54464,863.63088,820.25216,914.89664,520.54464,721.66416,1510.36816,327.31216,331.25568,252.38528,433.7872,437.73072,449.56128,512.6576,457.44832,477.16592,445.61776
2894601,GAMMAGLOB M-G-A-D,82784,330.89,2/6/2022,75.939255,75.939255,21.17696,126.73087,63.19999,43.67748,72.46491,68.82512,76.76648,43.67748,60.55287,126.73087,27.46387,27.79476,21.17696,36.3979,36.72879,37.72146,43.0157,38.38324,40.03769,37.39057
1218661,TERAZOSIN 2MG CAP,NA,2.3,2/6/2022,0.52785,0.52785,0.1472,0.8809,0.4393,0.3036,0.5037,0.4784,0.5336,0.3036,0.4209,0.8809,0.1909,0.1932,0.1472,0.253,0.2553,0.2622,0.299,0.2668,0.2783,0.2599
2894158,COLLAGEN CROSSLINKS,82523,556.49,2/6/2022,127.714455,127.714455,35.61536,213.13567,106.28959,73.45668,121.87131,115.74992,129.10568,73.45668,101.83767,213.13567,46.18867,46.74516,35.61536,61.2139,61.77039,63.43986,72.3437,64.55284,67.33529,62.88337
7210438,PRAMIPEXOLE 0.5MG TB,NA,1.65,2/6/2022,0.378675,0.378675,0.1056,0.63195,0.31515,0.2178,0.36135,0.3432,0.3828,0.2178,0.30195,0.63195,0.13695,0.1386,0.1056,0.1815,0.18315,0.1881,0.2145,0.1914,0.19965,0.18645
2895335,ANTIDPRS NOS MS,80338,493.97,2/6/2022,113.366115,113.366115,31.61408,189.19051,94.34827,65.20404,108.17943,102.74576,114.60104,65.20404,90.39651,189.19051,40.99951,41.49348,31.61408,54.3367,54.83067,56.31258,64.2161,57.30052,59.77037,55.81861
7210781,FLUOROMETH 0.1% 10ML,NA,896.13,2/6/2022,205.661835,205.661835,57.35232,343.21779,171.16083,118.28916,196.25247,186.39504,207.90216,118.28916,163.99179,343.21779,74.37879,75.27492,57.35232,98.5743,99.47043,102.15882,116.4969,103.95108,108.43173,101.26269
1217350,CLOTRIMAZOLE 10MG TR,NA,9.33,2/6/2022,2.141235,2.141235,0.59712,3.57339,1.78203,1.23156,2.04327,1.94064,2.16456,1.23156,1.70739,3.57339,0.77439,0.78372,0.59712,1.0263,1.03563,1.06362,1.2129,1.08228,1.12893,1.05429
2892681,"SMEAR,SPECIAL STAIN",87207,287.08,2/6/2022,65.88486,65.88486,18.37312,109.95164,54.83228,37.89456,62.87052,59.71264,66.60256,37.89456,52.53564,109.95164,23.82764,24.11472,18.37312,31.5788,31.86588,32.72712,37.3204,33.30128,34.73668,32.44004
7211085,TACROLIM .1%OIN 30GM,NA,223.71,2/6/2022,51.341445,51.341445,14.31744,85.68093,42.72861,29.52972,48.99249,46.53168,51.90072,29.52972,40.93893,85.68093,18.56793,18.79164,14.31744,24.6081,24.83181,25.50294,29.0823,25.95036,27.06891,25.27923
1314535,DIRECT COOMBS TEST,86880,637.84,2/6/2022,146.38428,146.38428,40.82176,244.29272,121.82744,84.19488,139.68696,132.67072,147.97888,84.19488,116.72472,244.29272,52.94072,53.57856,40.82176,70.1624,70.80024,72.71376,82.9192,73.98944,77.17864,72.07592
1691237,IR-MYELO LUMBAR,62304,6320.51,2/6/2022,1450.557045,1450.557045,404.51264,2420.75533,1207.21741,834.30732,1384.19169,1314.66608,1466.35832,834.30732,1156.65333,2420.75533,524.60233,530.92284,404.51264,695.2561,701.57661,720.53814,821.6663,733.17916,764.78171,714.21763
1321063,CHROMOSOM ANAL AMNIO,88269,587.13,2/6/2022,134.746335,134.746335,37.57632,224.87079,112.14183,77.50116,128.58147,122.12304,136.21416,77.50116,107.44479,224.87079,48.73179,49.31892,37.57632,64.5843,65.17143,66.93282,76.3269,68.10708,71.04273,66.34569
7211038,PYRE.33-PIPER4%120ML,NA,12.15,2/6/2022,2.788425,2.788425,0.7776,4.65345,2.32065,1.6038,2.66085,2.5272,2.8188,1.6038,2.22345,4.65345,1.00845,1.0206,0.7776,1.3365,1.34865,1.3851,1.5795,1.4094,1.47015,1.37295
2892113,SOMATOMEDIN,84305,349.16,2/6/2022,80.13222,80.13222,22.34624,133.72828,66.68956,46.08912,76.46604,72.62528,81.00512,46.08912,63.89628,133.72828,28.98028,29.32944,22.34624,38.4076,38.75676,39.80424,45.3908,40.50256,42.24836,39.45508
1217097,CALC CARB 600MG TAB,NA,1.5,2/6/2022,0.34425,0.34425,0.096,0.5745,0.2865,0.198,0.3285,0.312,0.348,0.198,0.2745,0.5745,0.1245,0.126,0.096,0.165,0.1665,0.171,0.195,0.174,0.1815,0.1695
1630013,CT-PERC CHOLECYSTOST,47490,12160.68,2/6/2022,2790.87606,2790.87606,778.28352,4657.54044,2322.68988,1605.20976,2663.18892,2529.42144,2821.27776,1605.20976,2225.40444,4657.54044,1009.33644,1021.49712,778.28352,1337.6748,1349.83548,1386.31752,1580.8884,1410.63888,1471.44228,1374.15684
1140225,OR LEV 5 EA ADD MIN,SURG,104.35,2/6/2022,23.948325,23.948325,6.6784,39.96605,19.93085,13.7742,22.85265,21.7048,24.2092,13.7742,19.09605,39.96605,8.66105,8.7654,6.6784,11.4785,11.58285,11.8959,13.5655,12.1046,12.62635,11.79155
1314594,RSV ASSAY W-OPTIC,87807,390.75,2/6/2022,89.677125,89.677125,25.008,149.65725,74.63325,51.579,85.57425,81.276,90.654,51.579,71.50725,149.65725,32.43225,32.823,25.008,42.9825,43.37325,44.5455,50.7975,45.327,47.28075,44.15475
1523111,CHEMO IV INFU 1ST HR,96413,1948.23,2/6/2022,447.118785,447.118785,124.68672,746.17209,372.11193,257.16636,426.66237,405.23184,451.98936,257.16636,356.52609,746.17209,161.70309,163.65132,124.68672,214.3053,216.25353,222.09822,253.2699,225.99468,235.73583,220.14999
1210116,RIVASTIG 4.6MG PATCH,NA,16.56,2/6/2022,3.80052,3.80052,1.05984,6.34248,3.16296,2.18592,3.62664,3.44448,3.84192,2.18592,3.03048,6.34248,1.37448,1.39104,1.05984,1.8216,1.83816,1.88784,2.1528,1.92096,2.00376,1.87128
2893161,EL-1 FECAL QT,82653,187.84,2/6/2022,43.10928,43.10928,12.02176,71.94272,35.87744,24.79488,41.13696,39.07072,43.57888,24.79488,34.37472,71.94272,15.59072,15.77856,12.02176,20.6624,20.85024,21.41376,24.4192,21.78944,22.72864,21.22592
1641057,MR-THOR SPINE WO,72146,4704.18,2/6/2022,1079.60931,1079.60931,301.06752,1801.70094,898.49838,620.95176,1030.21542,978.46944,1091.36976,620.95176,860.86494,1801.70094,390.44694,395.15112,301.06752,517.4598,522.16398,536.27652,611.5434,545.68488,569.20578,531.57234
1210466,NEBIVOLOL 5MG TAB,NA,59.02,2/6/2022,13.54509,13.54509,3.77728,22.60466,11.27282,7.79064,12.92538,12.27616,13.69264,7.79064,10.80066,22.60466,4.89866,4.95768,3.77728,6.4922,6.55122,6.72828,7.6726,6.84632,7.14142,6.66926
1691290,IR-PLC URTL STNT EXS,SURG,22354.39,2/6/2022,5130.332505,5130.332505,1430.68096,8561.73137,4269.68849,2950.77948,4895.61141,4649.71312,5186.2184800000005,2950.77948,4090.85337,8561.73137,1855.41437,1877.76876,1430.68096,2458.9829,2481.33729,2548.40046,2906.0707,2593.1092400000002,2704.88119,2526.04607
2895694,GAMMAGLOB M-G-A-D,82784,330.89,2/6/2022,75.939255,75.939255,21.17696,126.73087,63.19999,43.67748,72.46491,68.82512,76.76648,43.67748,60.55287,126.73087,27.46387,27.79476,21.17696,36.3979,36.72879,37.72146,43.0157,38.38324,40.03769,37.39057
2270113,POLYS-CPAP GT4 GE6YO,95811,11567.65,2/6/2022,2654.775675,2654.775675,740.3296,4430.40995,2209.42115,1526.9298,2533.31535,2406.0712,2683.6948,1526.9298,2116.87995,4430.40995,960.11495,971.6826,740.3296,1272.4415,1284.00915,1318.7121,1503.7945,1341.8474,1399.68565,1307.14445
1217278,CARISOPRODOL 350MGTB,NA,1.65,2/6/2022,0.378675,0.378675,0.1056,0.63195,0.31515,0.2178,0.36135,0.3432,0.3828,0.2178,0.30195,0.63195,0.13695,0.1386,0.1056,0.1815,0.18315,0.1881,0.2145,0.1914,0.19965,0.18645
2892762,INHIBIN A,86336,389.76,2/6/2022,89.44992,89.44992,24.94464,149.27808,74.44416,51.44832,85.35744,81.07008,90.42432,51.44832,71.32608,149.27808,32.35008,32.73984,24.94464,42.8736,43.26336,44.43264,50.6688,45.21216,47.16096,44.04288
1414602,GRAFT VASCULAR 3,C1768,5709.74,2/6/2022,1310.38533,1310.38533,365.42336,2186.83042,1090.56034,753.68568,1250.43306,1187.62592,1324.65968,753.68568,1044.88242,2186.83042,473.90842,479.61816,365.42336,628.0714,633.78114,650.91036,742.2662,662.32984,690.87854,645.20062
1621579,US-PLV PRG TRNSV,76817,1170.01,2/6/2022,268.517295,268.517295,74.88064,448.11383,223.47191,154.44132,256.23219,243.36208,271.44232,154.44132,214.11183,448.11383,97.110830000000007,98.28084,74.88064,128.7011,129.87111,133.38114,152.1013,135.72116,141.57121,132.21113
1331054,S-H RBC L-R IRRAD,P9040,1752.94,2/6/2022,402.29973,402.29973,112.18816,671.37602,334.81154,231.38808,383.89386,364.61152,406.68208,231.38808,320.78802,671.37602,145.49402,147.24696,112.18816,192.8234,194.57634,199.83516,227.8822,203.34104,212.10574,198.08222
1581012,BR-DIG MAMMO UNILAT,77065,672.84,2/6/2022,154.41678,154.41678,43.06176,257.69772,128.51244,88.81488,147.35196,139.95072,156.09888,88.81488,123.12972,257.69772,55.84572,56.51856,43.06176,74.0124,74.68524,76.70376,87.4692,78.04944,81.41364,76.03092
2892374,"ROTAVIRUS AG,EIA",87425,391.9,2/6/2022,89.94105,89.94105,25.0816,150.0977,74.8529,51.7308,85.8261,81.5152,90.9208,51.7308,71.7177,150.0977,32.5277,32.9196,25.0816,43.109,43.5009,44.6766,50.947,45.4604,47.4199,44.2847
1061404,EP-MAP ADD,93613,13072.81,2/6/2022,3000.209895,3000.209895,836.65984,5006.88623,2496.90671,1725.61092,2862.94539,2719.14448,3032.89192,1725.61092,2392.32423,5006.88623,1085.04323,1098.11604,836.65984,1438.0091,1451.08191,1490.30034,1699.4653,1516.44596,1581.81001,1477.22753
2811383,S-DISKOGRM C AND T,62291,1707.09,2/6/2022,391.777155,391.777155,109.25376,653.81547,326.05419,225.33588,373.85271,355.07472,396.04488,225.33588,312.39747,653.81547,141.68847,143.39556,109.25376,187.7799,189.48699,194.60826,221.9217,198.02244,206.55789,192.90117
1214394,LIDOCAINE 4% PATCH,NA,4.59,2/6/2022,1.053405,1.053405,0.29376,1.75797,0.87669,0.60588,1.00521,0.95472,1.06488,0.60588,0.83997,1.75797,0.38097,0.38556,0.29376,0.5049,0.50949,0.52326,0.5967,0.53244,0.55539,0.51867
265201,R&B ICU,NA,2815.78,2/6/2022,646.22151,646.22151,180.20992,1078.44374,537.81398,371.68296,616.65582,585.68224,653.26096,371.68296,515.28774,1078.44374,233.70974,236.52552,180.20992,309.7358,312.55158,320.99892,366.0514,326.63048,340.70938,318.18314
1221008,D5.45NS/KCL20 1000ML,NA,82.54,2/6/2022,18.94293,18.94293,5.28256,31.61282,15.76514,10.89528,18.07626,17.16832,19.14928,10.89528,15.10482,31.61282,6.85082,6.93336,5.28256,9.0794,9.16194,9.40956,10.7302,9.57464,9.98734,9.32702
1660037,SP-T SPINE 2 VIEW DR,72070,726.25,2/6/2022,166.674375,166.674375,46.48,278.15375,138.71375,95.865,159.04875,151.06,168.49,95.865,132.90375,278.15375,60.27875,61.005,46.48,79.8875,80.61375,82.7925,94.4125,84.245,87.87625,82.06625
1414925,SHEATH NON-LASR 2,C1894,959.52,2/6/2022,220.20984,220.20984,61.40928,367.49616,183.26832,126.65664,210.13488,199.58016,222.60864,126.65664,175.59216,367.49616,79.64016,80.59968,61.40928,105.5472,106.50672,109.38528,124.7376,111.30432,116.10192,108.42576
2890077,VASOINTESTINAL PEP,84586,827.79,2/6/2022,189.977805,189.977805,52.97856,317.04357,158.10789,109.26828,181.28601,172.18032,192.04728,109.26828,151.48557,317.04357,68.70657,69.53436,52.97856,91.0569,91.88469,94.36806,107.6127,96.02364,100.16259,93.54027
2895758,ANDROSTENEDIONE,82157,718.09,2/6/2022,164.801655,164.801655,45.95776,275.02847,137.15519,94.78788,157.26171,149.36272,166.59688,94.78788,131.41047,275.02847,59.60147,60.31956,45.95776,78.9899,79.70799,81.86226,93.3517,83.29844,86.88889,81.14417
1663617,SP-CRV SPNE 6VPLS CR,72052,1310.78,2/6/2022,300.82401,300.82401,83.88992,502.02874,250.35898,173.02296,287.06082,272.64224,304.10096,173.02296,239.87274,502.02874,108.79474,110.10552,83.88992,144.1858,145.49658,149.42892,170.4014,152.05048,158.60438,148.11814
1218701,NEFAZODONE 150MG TAB,NA,14.69,2/6/2022,3.371355,3.371355,0.94016,5.62627,2.80579,1.93908,3.21711,3.05552,3.40808,1.93908,2.68827,5.62627,1.21927,1.23396,0.94016,1.6159,1.63059,1.67466,1.9097,1.70404,1.77749,1.65997
2895638,ANTI-ENA,86235,300.46,2/6/2022,68.95557,68.95557,19.22944,115.07618,57.38786,39.66072,65.80074,62.49568,69.70672,39.66072,54.98418,115.07618,24.93818,25.23864,19.22944,33.0506,33.35106,34.25244,39.0598,34.85336,36.35566,33.95198
1212295,VILAZODONE 20MG TAB,NA,115.27,2/6/2022,26.454465,26.454465,7.37728,44.14841,22.01657,15.21564,25.24413,23.97616,26.74264,15.21564,21.09441,44.14841,9.56741,9.68268,7.37728,12.6797,12.79497,13.14078,14.9851,13.37132,13.94767,13.02551
2894608,ASPERGILLUS AB,86606,195.48,2/6/2022,44.86266,44.86266,12.51072,74.86884,37.33668,25.80336,42.81012,40.65984,45.35136,25.80336,35.77284,74.86884,16.22484,16.42032,12.51072,21.5028,21.69828,22.28472,25.4124,22.67568,23.65308,22.08924
2896035,CULTURE SCREEN ONLY,87081,172.91,2/6/2022,39.682845,39.682845,11.06624,66.22453,33.02581,22.82412,37.86729,35.96528,40.11512,22.82412,31.64253,66.22453,14.35153,14.52444,11.06624,19.0201,19.19301,19.71174,22.4783,20.05756,20.92211,19.53883
7210374,VORICONAZOLE 50MG TB,NA,15.67,2/6/2022,3.596265,3.596265,1.00288,6.00161,2.99297,2.06844,3.43173,3.25936,3.63544,2.06844,2.86761,6.00161,1.30061,1.31628,1.00288,1.7237,1.73937,1.78638,2.0371,1.81772,1.89607,1.77071
2070222,PROC WND CARE SIMPLE,SURG,881.7,2/6/2022,202.35015,202.35015,56.4288,337.6911,168.4047,116.3844,193.0923,183.3936,204.5544,116.3844,161.3511,337.6911,73.1811,74.0628,56.4288,96.987,97.8687,100.5138,114.621,102.2772,106.6857,99.6321
1815039,NEUR RE-ED-15MIN PTA,97112,200.58,2/6/2022,46.03311,46.03311,12.83712,76.82214,38.31078,26.47656,43.92702,41.72064,46.53456,26.47656,36.70614,76.82214,16.64814,16.84872,12.83712,22.0638,22.26438,22.86612,26.0754,23.26728,24.27018,22.66554
1210895,TACROLIMUS 1MG PO,J7507,25.2,2/6/2022,5.7834,5.7834,1.6128,9.6516,4.8132,3.3264,5.5188,5.2416,5.8464,3.3264,4.6116,9.6516,2.0916,2.1168,1.6128,2.772,2.7972,2.8728,3.276,2.9232,3.0492,2.8476
2895388,"NEPHELOMETRY, NOS",83883,139.81,2/6/2022,32.086395,32.086395,8.94784,53.54723,26.70371,18.45492,30.61839,29.08048,32.43592,18.45492,25.58523,53.54723,11.60423,11.74404,8.94784,15.3791,15.51891,15.93834,18.1753,16.21796,16.91701,15.79853
1210243,BISMUTH 17.5MG/ML 15,NA,1.5,2/6/2022,0.34425,0.34425,0.096,0.5745,0.2865,0.198,0.3285,0.312,0.348,0.198,0.2745,0.5745,0.1245,0.126,0.096,0.165,0.1665,0.171,0.195,0.174,0.1815,0.1695
1210558,VANCOMYCIN 500MG INJ,J3370,49.75,2/6/2022,11.417625,11.417625,3.184,19.05425,9.50225,6.567,10.89525,10.348,11.542,6.567,9.10425,19.05425,4.12925,4.179,3.184,5.4725,5.52225,5.6715,6.4675,5.771,6.01975,5.62175
1217401,DIGOXIN 0.25MG TAB,NA,11.54,2/6/2022,2.64843,2.64843,0.73856,4.41982,2.20414,1.52328,2.52726,2.40032,2.67728,1.52328,2.11182,4.41982,0.95782,0.96936,0.73856,1.2694,1.28094,1.31556,1.5002,1.33864,1.39634,1.30402
1061568,IC-PRQ DE CR REV CAB,C9604,52454.58,2/6/2022,12038.32611,12038.32611,3357.09312,20090.10414,10018.82478,6924.00456,11487.55302,10910.55264,12169.46256,6924.00456,9599.18814,20090.10414,4353.73014,4406.18472,3357.09312,5770.0038,5822.45838,5979.82212,6819.0954,6084.73128,6347.00418,5927.36754
1710937,MANIP CHST WALL INIT,94667,777.08,2/6/2022,178.33986,178.33986,49.73312,297.62164,148.42228,102.57456,170.18052,161.63264,180.28256,102.57456,142.20564,297.62164,64.49764,65.27472,49.73312,85.4788,86.25588,88.58712,101.0204,90.14128,94.02668,87.81004
1210791,FACTOR VIIA 1MCG,J7189,27.94,2/6/2022,6.41223,6.41223,1.78816,10.70102,5.33654,3.68808,6.11886,5.81152,6.48208,3.68808,5.11302,10.70102,2.31902,2.34696,1.78816,3.0734,3.10134,3.18516,3.6322,3.24104,3.38074,3.15722
7210460,OPTHAL IRR SOL 120ML,NA,9.57,2/6/2022,2.196315,2.196315,0.61248,3.66531,1.82787,1.26324,2.09583,1.99056,2.22024,1.26324,1.75131,3.66531,0.79431,0.80388,0.61248,1.0527,1.06227,1.09098,1.2441,1.11012,1.15797,1.08141
1061519,S-FEM POP REVAS STNT,SURG,65888.9,2/6/2022,15121.50255,15121.50255,4216.8896,25235.4487,12584.7799,8697.3348,14429.6691,13704.8912,15286.2248,8697.3348,12057.6687,25235.4487,5468.7787,5534.6676,4216.8896,7247.779,7313.6679,7511.3346,8565.557,7643.1124,7972.5569,7445.4457
1220192,AA5D20W/LYTES1000ML,NA,130.52,2/6/2022,29.95434,29.95434,8.35328,49.98916,24.92932,17.22864,28.58388,27.14816,30.280639999999998,17.22864,23.88516,49.98916,10.83316,10.96368,8.35328,14.3572,14.48772,14.87928,16.9676,15.140319999999999,15.79292,14.74876
1660078,LE-HIP PLV BI 2V DR,73521,3806.95,2/6/2022,873.695025,873.695025,243.6448,1458.06185,727.12745,502.5174,833.72205,791.8456,883.2124,502.5174,696.67185,1458.06185,315.97685,319.7838,243.6448,418.7645,422.57145,433.9923,494.9035,441.6062,460.64095,430.18535
1210487,VANCOMYCIN 500MG INJ,J3370,37.29,2/6/2022,8.558055,8.558055,2.38656,14.28207,7.12239,4.92228,8.16651,7.75632,8.65128,4.92228,6.82407,14.28207,3.09507,3.13236,2.38656,4.1019,4.13919,4.25106,4.8477,4.32564,4.51209,4.21377
1061774,CC-TCAT RMVL/DBLK,SURG,99999.4,2/6/2022,22949.8623,22949.8623,6399.9616,38299.7702,19099.8854,13199.9208,21899.8686,20799.8752,23199.8608,13199.9208,18299.8902,38299.7702,8299.9502,8399.9496,6399.9616,10999.934,11099.9334,11399.9316,12999.922,11599.9304,12099.9274,11299.9322
1691282,IR-PRC BLDCT ST WOPL,SURG,19230.28,2/6/2022,4413.34926,4413.34926,1230.73792,7365.19724,3672.98348,2538.39696,4211.43132,3999.89824,4461.42496,2538.39696,3519.14124,7365.19724,1596.11324,1615.34352,1230.73792,2115.3308,2134.56108,2192.25192,2499.9364,2230.71248,2326.86388,2173.02164
1111972,ALYS NSTIM COM SC/PN,95972,659.15,2/6/2022,151.274925,151.274925,42.1856,252.45445,125.89765,87.0078,144.35385,137.1032,152.9228,87.0078,120.62445,252.45445,54.70945,55.3686,42.1856,72.5065,73.16565,75.1431,85.6895,76.4614,79.75715,74.48395
1213991,EMPAGLIFLOZ 10MG TAB,NA,57.05,2/6/2022,13.092975,13.092975,3.6512,21.85015,10.89655,7.5306,12.49395,11.8664,13.2356,7.5306,10.44015,21.85015,4.73515,4.7922,3.6512,6.2755,6.33255,6.5037,7.4165,6.6178,6.90305,6.44665
1416000,POSTERIOR CHAMBR IOL,V2632,3100.78,2/6/2022,711.62901,711.62901,198.44992,1187.59874,592.24898,409.30296,679.07082,644.96224,719.38096,409.30296,567.44274,1187.59874,257.36474,260.46552,198.44992,341.0858,344.18658,353.48892,403.1014,359.69048,375.19438,350.38814
7210451,CA POLYCARB 625MG TB,NA,1.5,2/6/2022,0.34425,0.34425,0.096,0.5745,0.2865,0.198,0.3285,0.312,0.348,0.198,0.2745,0.5745,0.1245,0.126,0.096,0.165,0.1665,0.171,0.195,0.174,0.1815,0.1695
1217961,CILOSTAZOL 50MG TAB,NA,7.19,2/6/2022,1.650105,1.650105,0.46016,2.75377,1.37329,0.94908,1.57461,1.49552,1.66808,0.94908,1.31577,2.75377,0.59677,0.60396,0.46016,0.7909,0.79809,0.81966,0.9347,0.83404,0.86999,0.81247
1321082,SPECIAL STAINS GRP 1,88312,270.08,2/6/2022,61.98336,61.98336,17.28512,103.44064,51.58528,35.65056,59.14752,56.17664,62.65856,35.65056,49.42464,103.44064,22.41664,22.68672,17.28512,29.7088,29.97888,30.78912,35.1104,31.32928,32.67968,30.51904
1217182,VENLAFAXI 75MG SR CP,NA,4.27,2/6/2022,0.979965,0.979965,0.27328,1.63541,0.81557,0.56364,0.93513,0.88816,0.99064,0.56364,0.78141,1.63541,0.35441,0.35868,0.27328,0.4697,0.47397,0.48678,0.5551,0.49532,0.51667,0.48251
2892078,TUMOR AG CA 19-9,86301,169.91,2/6/2022,38.994345,38.994345,10.87424,65.07553,32.45281,22.42812,37.21029,35.34128,39.41912,22.42812,31.09353,65.07553,14.10253,14.27244,10.87424,18.6901,18.86001,19.36974,22.0883,19.70956,20.55911,19.19983
1630006,CT-HT CARD FUNC W,75574,3210.82,2/6/2022,736.88319,736.88319,205.49248,1229.74406,613.26662,423.82824,703.16958,667.85056,744.91024,423.82824,587.58006,1229.74406,266.49806,269.70888,205.49248,353.1902,356.40102,366.03348,417.4066,372.45512,388.50922,362.82266
1663072,US-ABDOMEN LTD WO,76705,1109.94,2/6/2022,254.73123,254.73123,71.03616,425.10702,211.99854,146.51208,243.07686,230.86752,257.50608,146.51208,203.11902,425.10702,92.12502,93.23496,71.03616,122.0934,123.20334,126.53316,144.2922,128.75304,134.30274,125.42322
7210874,VALPROATE 500MG/5ML,NA,74.59,2/6/2022,17.118405,17.118405,4.77376,28.56797,14.24669,9.84588,16.33521,15.51472,17.30488,9.84588,13.64997,28.56797,6.19097,6.26556,4.77376,8.2049,8.27949,8.50326,9.6967,8.65244,9.02539,8.42867
2811416,S-INJ ANKLE ARTHRO,27648,809.87,2/6/2022,185.865165,185.865165,51.83168,310.18021,154.68517,106.90284,177.36153,168.45296,187.88984,106.90284,148.20621,310.18021,67.21921,68.02908,51.83168,89.0857,89.89557,92.32518,105.2831,93.94492,97.99427,91.51531
1663021,CT-ORBIT EAR WO,70480,3250.6,2/6/2022,746.0127,746.0127,208.0384,1244.9798,620.8646,429.0792,711.8814,676.1248,754.1392,429.0792,594.8598,1244.9798,269.7998,273.0504,208.0384,357.566,360.8166,370.5684,422.578,377.0696,393.3226,367.3178
1219608,TRIAMCINOLN.1%CR454G,NA,34.66,2/6/2022,7.95447,7.95447,2.21824,13.27478,6.62006,4.57512,7.59054,7.20928,8.04112,4.57512,6.34278,13.27478,2.87678,2.91144,2.21824,3.8126,3.84726,3.95124,4.5058,4.02056,4.19386,3.91658
1815040,AQUA THRP-15 MIN PTA,97113,254.16,2/6/2022,58.32972,58.32972,16.26624,97.34328,48.54456,33.54912,55.66104,52.86528,58.96512,33.54912,46.51128,97.34328,21.09528,21.34944,16.26624,27.9576,28.21176,28.974240000000002,33.0408,29.48256,30.75336,28.72008
1211906,AMY-LIP-PRO 27-5-17,NA,18.76,2/6/2022,4.30542,4.30542,1.20064,7.18508,3.58316,2.47632,4.10844,3.90208,4.35232,2.47632,3.43308,7.18508,1.55708,1.57584,1.20064,2.0636,2.08236,2.13864,2.4388,2.17616,2.26996,2.11988
2894242,ALBUMIN SERUM,82040,87.72,2/6/2022,20.13174,20.13174,5.61408,33.59676,16.75452,11.579040000000001,19.21068,18.24576,20.35104,11.579040000000001,16.05276,33.59676,7.28076,7.36848,5.61408,9.6492,9.73692,10.00008,11.4036,10.17552,10.61412,9.91236
