file_create_date,run_id,name,tax_id,code,code.type,code.description,payer,patient_class,gross.charge,de.identified.minimum.negotiated.charge,payer.specific.negotiated.charge,de.identified.maximum.negotiated.charge,discounted.cash.price
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0301,revCode,Laboratory Chemistry,blue cross - medicare advantage,O,230.07,4.81,25.38,91.80,115.04
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0307,revCode,Laboratory Urology,blue cross - medicare advantage,O,23.00,2.13,3.17,64.00,11.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,62304,cpt,X-ray of lower spinal canal with radiological supervision and interpretation,blue cross - medicare advantage,O,3265.88,578.00,578.00,2776.00,1632.94
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0943,revCode,Medical Rehabilitation Day Program Cardiac rehabilitation,blue cross - medicare advantage,O,138.00,82.52,82.52,163.00,69.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,85610,cpt,"Blood test, clotting time ",blue cross - medicare advantage,O,28.00,2.44,7.72,23.80,14.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,G0121,cpt,colon ca scrn not hi rsk ind,blue cross - medicare advantage,O,1415.85,688.98,838.00,1408.00,707.93
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,99283,cpt,"Emergency department visit, moderately severe problem",blue cross - medicare advantage,E,750.00,199.77,413.00,656.00,375.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93797,cpt,Physician services for outpatient heart cardiac rehabilitation per session,blue cross - medicare advantage,O,138.00,70.10,82.52,163.00,69.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,99284,cpt,"Emergency department visit, problem of high severity",blue cross - medicare advantage,E,1000.00,283.31,283.31,637.50,500.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0301,revCode,Laboratory Chemistry,blue cross - medicare advantage,O,108.00,4.81,25.38,91.80,54.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,M0239,cpt,bamlanivimab-xxxx infusion,blue cross - medicare advantage,O,464.00,232.00,269.77,464.00,232.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,87045,cpt,Stool culture,blue cross - medicare advantage,O,68.00,8.95,68.00,68.00,34.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,99285,cpt,"Emergency department visit, problem with significant threat to life or function",blue cross - medicare advantage,E,1144.00,315.77,1144.00,1144.00,572.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0301,revCode,Laboratory Chemistry,blue cross - medicare advantage,I,135.00,12.47,131.00,466.00,67.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,87427,cpt,Detection test by immunoassay technique for bacteria toxin (shiga-like toxin),blue cross - medicare advantage,O,81.00,11.35,81.00,81.00,40.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93458,cpt,Insertion of catheter in left heart for imaging of blood vessels and left lower heart including imaging interpretation and supervision and injection,blue cross - medicare advantage,O,8350.72,2516.70,4385.67,8660.00,4175.36
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,77067,cpt,"Mammography, screening, bilateral ",blue cross - medicare advantage,O,234.00,86.08,126.41,198.90,117.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0750,revCode,Gastrointestinal Services General,blue cross - medicare advantage,O,1847.00,263.00,838.00,1288.00,923.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,87077,cpt,Bacterial culture for aerobic isolates,blue cross - medicare advantage,O,58.00,7.66,8.08,81.00,29.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,87329,cpt,Detection test by immunoassay technique for giardia (intestinal parasite),blue cross - medicare advantage,O,80.00,11.35,80.00,80.00,40.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,70491,cpt,CT scan of neck with contrast,blue cross - medicare advantage,O,1125.00,121.87,311.26,956.25,562.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0637,revCode,Pharmacy - Extension of 025X Self-administerable drugs,blue cross - medicare advantage,O,1.01,0.03,0.03,2.17,0.51
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0730,revCode,EKG/ECGElectrocardiogram General,blue cross - medicare advantage,I,157.00,50.74,157.00,157.00,78.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,77338,cpt,Design and construction of device for radiation therapy,blue cross - medicare advantage,O,458.00,85.70,458.00,458.00,229.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0424,revCode,Physical Therapy Evaluation or reevaluation,blue cross - medicare advantage,I,182.00,71.97,182.00,182.00,91.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,77301,cpt,Management of modulation radiotherapy planning,blue cross - medicare advantage,O,3632.00,505.00,3632.00,3632.00,1816.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0351,revCode,CT Scan Head scan,blue cross - medicare advantage,O,1245.00,94.60,311.26,956.25,622.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,062,ms-drg,"ischemic stroke, precerebral occlusion or transient ischemia with thrombolytic agent with cc",blue cross - medicare advantage,I,49438.37,8725.93,11454.01,23565.67,24719.19
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,81001,cpt,Urinalysis test,blue cross - medicare advantage,O,23.00,1.80,3.17,19.55,11.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0305,revCode,Laboratory Hematology,blue cross - medicare advantage,I,83.17,6.01,65.00,90.00,41.59
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0305,revCode,Laboratory Hematology,blue cross - medicare advantage,O,47.00,3.68,10.86,39.95,23.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,83540,cpt,Iron level,blue cross - medicare advantage,O,47.00,6.13,11.65,39.95,23.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0341,revCode,Nuclear Medicine Diagnostic,blue cross - medicare advantage,O,2257.00,316.50,489.38,1918.45,1128.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,683,ms-drg,renal failure with cc,blue cross - medicare advantage,I,12328.66,3543.20,5378.96,8684.29,6164.33
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,392,ms-drg,"esophagitis, gastroenteritis and miscellaneous digestive disorders without mcc",blue cross - medicare advantage,I,11712.53,2719.50,4741.11,7024.10,5856.27
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0250,revCode,Pharmacy General,blue cross - medicare advantage,O,27.28,0.03,3.00,580.18,13.64
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,77300,cpt,Calculation of radiation therapy dose,blue cross - medicare advantage,O,194.00,51.05,187.00,220.28,97.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0306,revCode,Laboratory Bacteriology and Microbiology,blue cross - medicare advantage,I,128.00,12.52,580.00,580.00,64.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0320,revCode,Radiology Diagnostic General,blue cross - medicare advantage,O,248.00,21.43,149.72,210.80,124.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,77386,cpt,"Intensity modulated radiation therapy delivery, complex",blue cross - medicare advantage,O,3437.00,155.00,155.00,3437.00,1718.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0420,revCode,Physical Therapy General,blue cross - medicare advantage,I,50.00,22.92,50.00,50.00,25.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0771,revCode,Preventive Services Vaccine administration,blue cross - medicare advantage,I,103.00,24.41,103.00,103.00,51.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,82728,cpt,Ferritin (blood protein) level,blue cross - medicare advantage,O,98.00,12.92,24.53,83.30,49.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0255,revCode,Pharmacy Drugs incident to radiology,blue cross - medicare advantage,O,19.34,1.43,2.64,216.59,9.67
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0636,revCode,Pharmacy - Extension of 025X Drugs requiring detailed coding,blue cross - medicare advantage,I,105.30,6.68,16.75,152.25,52.65
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0110,revCode,Room and Board Private (one bed) General,blue cross - medicare advantage,I,13.00,13.00,1026.50,1026.50,6.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93798,cpt,Physician services for outpatient heart rehabilitation with continuous EKG monitoring per session,blue cross - medicare advantage,O,138.00,82.52,82.52,163.00,69.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,73201,cpt,CT scan of arm with contrast,blue cross - medicare advantage,O,1309.00,268.96,325.95,1112.65,654.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0302,revCode,Laboratory Immunology,blue cross - medicare advantage,O,45.00,8.53,81.00,81.00,22.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,72050,cpt,"X-ray of upper spine, 4 or 5 views",blue cross - medicare advantage,O,386.00,59.76,99.26,156.00,193.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,23350,cpt,Injection of dye for X-ray imaging of shoulder joint,blue cross - medicare advantage,O,3013.69,126.00,325.95,2282.42,1506.85
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,77334,cpt,"Radiation treatment devices, design and construction, complex",blue cross - medicare advantage,O,493.00,108.72,493.00,493.00,246.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0306,revCode,Laboratory Bacteriology and Microbiology,blue cross - medicare advantage,O,62.00,8.17,38.33,81.00,31.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,72132,cpt,CT scan of lower spine with contrast,blue cross - medicare advantage,O,1814.00,220.01,316.04,1541.90,907.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,83630,cpt,Stool lactoferrin (immune system protein) analysis,blue cross - medicare advantage,O,141.00,18.67,141.00,141.00,70.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,84466,cpt,Transferrin (iron binding protein) level,blue cross - medicare advantage,O,90.00,12.09,22.97,76.50,45.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0301,revCode,Laboratory Chemistry,blue cross - medicare advantage,O,935.50,4.81,25.38,91.80,467.75
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0255,revCode,Pharmacy Drugs incident to radiology,blue cross - medicare advantage,O,5.92,1.43,2.64,216.59,2.96
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,14000,cpt,Tissue transfer repair of wound (10 sq centimeters or less) of the trunk,champus insurance,O,10354.96,94.76,94.76,6670.19,5177.48
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,49321,cpt,Biopsy of abdomen using an endoscope,champus insurance,O,10505.64,2964.00,4393.07,6570.00,5252.82
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0300,revCode,Laboratory General,champus insurance,O,74.31,3.00,3.00,100.00,37.16
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,808,ms-drg,major hematological and immunological diagnoses except sickle cell crisis and coagulation disorders with mcc,champus insurance,I,22706.02,12512.89,14590.91,20751.99,11353.01
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,84702,cpt,"Gonadotropin, chorionic (reproductive hormone) level",champus insurance,O,108.00,14.26,14.26,91.80,54.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,72158,cpt,MRI scan of lower spinal canal before and after contrast,champus insurance,O,2890.00,225.07,331.47,1388.04,1445.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,87340,cpt,Detection test by immunoassay technique for Hepatitis B surface antigen,champus insurance,O,63.00,9.79,9.79,53.55,31.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,70498,cpt,CT scan of neck blood vessels with contrast,champus insurance,O,2272.00,158.18,158.18,965.60,1136.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,82746,cpt,"Folic acid level, serum",champus insurance,O,106.00,13.93,13.93,90.10,53.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,11420,cpt,"Removal of growth (0.5 centimeters or less) of the scalp, neck, hands, feet, or genitals",champus insurance,O,15470.31,876.00,2322.32,5591.48,7735.16
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0636,revCode,Pharmacy - Extension of 025X Drugs requiring detailed coding,champus insurance,O,4.61,0.45,35.07,87.89,2.31
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,83497,cpt,Hydroxyindolacetic acid (product of metabolism) level,champus insurance,O,44.00,12.22,12.22,37.40,22.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,82247,cpt,"Bilirubin level, total",champus insurance,O,15.00,3.43,4.76,12.75,7.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,80164,cpt,"Valproic acid level, total",champus insurance,O,97.00,12.83,12.83,26.34,48.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,78264,cpt,Stomach emptying study,champus insurance,O,967.00,150.87,327.39,846.00,483.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,97162,cpt,"Evaluation of physical therapy, typically 30 minutes",champus insurance,O,182.00,84.26,95.99,154.70,91.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,49650,cpt,Repair of groin hernia using an endoscope,champus insurance,O,11848.19,2458.35,4393.07,8194.76,5924.10
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,84480,cpt,"Thyroid hormone, T3 measurement, total",champus insurance,O,102.00,13.44,13.44,86.70,51.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,86769,cpt,SARS-COV-2 COVID-19 ANTIBODY,champus insurance,O,128.00,39.92,39.92,42.13,64.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,27487,cpt,Revision of lower thigh bone and both shin bone components of total knee joint prosthesis,champus insurance,O,98183.04,174.98,10860.40,26849.22,49091.52
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,699,ms-drg,other kidney and urinary tract diagnoses with cc,champus insurance,I,13510.09,6182.16,6693.74,12933.92,6755.05
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,84134,cpt,Prealbumin (protein) level,champus insurance,O,90.00,13.83,13.83,76.50,45.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,31653,cpt,"Examination of lung airways using an endoscope with imaging guidance and ultrasound, 3 or more lymph nodes involved",champus insurance,O,11446.45,2313.00,5054.85,5103.01,5723.23
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,20939,cpt,Harvest of bone marrow for spine surgery graft,champus insurance,O,81632.77,10899.85,11103.53,49778.35,40816.39
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,27327,cpt,Removal (less than 3 centimeters) tissue growth beneath the skin of thigh or knee,champus insurance,O,8768.41,2098.71,2098.71,2098.71,4384.21
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,82710,cpt,"Stool fat or lipids analysis, quantitative",champus insurance,O,75.50,10.24,15.92,30.24,37.75
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0762,revCode,Specialty Services Observation hours,champus insurance,O,92.24,24.14,44.31,119.54,46.12
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,72156,cpt,MRI scan of upper spinal canal before and after contrast,champus insurance,O,2890.00,325.95,325.95,2456.50,1445.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,87338,cpt,"Qualitative or semiquantitative detection test by immunoassay technique for helicobacter pylori in stool, multiple-step method",champus insurance,O,126.00,13.63,13.63,107.10,63.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,83880,cpt,Natriuretic peptide (heart and blood vessel protein) level,champus insurance,O,244.00,37.20,37.20,207.40,122.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,176,ms-drg,pulmonary embolism without mcc,champus insurance,I,11303.58,4034.04,4034.04,8959.28,5651.79
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,82670,cpt,Estradiol (hormone) level,champus insurance,O,190.00,26.48,26.48,50.29,95.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,43248,cpt,Insertion of guide wire with dilation of esophagus using an endoscope,champus insurance,O,3770.74,702.83,702.83,2665.50,1885.37
